GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
29056	269933495	1171285	104.222	0.452	33.608638	-80.005987
29058	367720248	4147055	141.978	1.601	34.554283	-80.749684
29059	287521716	1364230	111.013	0.527	33.329949	-80.418293
29061	230426041	3936763	88.968	1.52	33.897493	-80.850604
29062	41938674	1122947	16.193	0.434	34.004286	-80.605521
29063	103801806	5540667	40.078	2.139	34.137162	-81.202313
29065	62561951	10643761	24.155	4.11	34.285345	-81.296874
29067	505435476	672699	195.15	0.26	34.544166	-80.537094
29069	198085010	488801	76.481	0.189	34.180119	-80.094644
29070	428457611	22088768	165.428	8.529	33.916667	-81.449233
29072	177410066	49010537	68.498	18.923	34.002273	-81.27725
29073	207707747	1985130	80.196	0.766	33.888025	-81.238637
29074	52355802	9480119	20.215	3.66	34.441127	-80.818402
29075	109852940	1436044	42.414	0.554	34.218134	-81.299071
29078	321531985	3964200	124.144	1.531	34.182513	-80.714989
29079	551672	0	0.213	0.	34.286525	-80.113708
29080	342755100	353564	132.338	0.137	34.012164	-80.085577
29081	208843135	388785	80.635	0.15	33.08908	-81.047373
29082	105231155	71645	40.63	0.028	33.038215	-80.939141
29101	279028933	2752818	107.734	1.063	34.460141	-80.247131
29102	635618910	21248670	245.414	8.204	33.641983	-80.188481
29104	154624310	184234	59.701	0.071	34.001026	-80.213437
29105	75788598	492832	29.262	0.19	33.806395	-81.593579
29107	196842427	1485363	76.001	0.574	33.529824	-81.124331
29108	539349068	4686312	208.244	1.809	34.305515	-81.627348
29111	167452038	95787	64.654	0.037	33.789038	-80.006369
29112	300182546	1387258	115.901	0.536	33.625111	-81.08166
29113	111530096	590134	43.062	0.228	33.432442	-81.135333
29114	96031749	20304	37.078	0.008	33.954301	-79.932279
29115	338148725	1998407	130.56	0.772	33.477386	-80.849144
29117	232766	0	0.09	0.	33.498293	-80.848825
29118	201866527	1012596	77.941	0.391	33.569394	-80.888558
29122	1126379	99817	0.435	0.039	34.238792	-81.328296
29123	178911620	724624	69.078	0.28	33.764652	-81.271451
29125	274372878	50549319	105.936	19.517	33.702759	-80.462307
29126	199961416	6400874	77.206	2.471	34.328933	-81.419482
29127	265863078	31250902	102.65	12.066	34.153252	-81.512463
29128	279711206	3296185	107.997	1.273	34.095053	-80.526184
29129	214287527	1558717	82.737	0.602	33.789189	-81.672617
29130	390817725	18698022	150.896	7.219	34.331606	-80.88041
29133	141393501	100045	54.592	0.039	33.358911	-80.803127
29135	498173557	3880475	192.346	1.498	33.701789	-80.751062
29137	220686191	1330553	85.207	0.514	33.596191	-81.321416
29138	572885026	5762765	221.192	2.225	34.042392	-81.776152
29142	133904434	16835947	51.701	6.5	33.463474	-80.524505
29145	115457604	284893	44.578	0.11	34.228719	-81.766201
29146	164577142	368772	63.544	0.142	33.508249	-81.295412
29147	483216	0	0.187	0.	34.09177	-80.966492
29148	270054544	187995375	104.269	72.585	33.534926	-80.335816
29150	111340136	1160262	42.989	0.448	33.874782	-80.354048
29152	12036429	65176	4.647	0.025	33.972657	-80.467319
29153	370081955	529000	142.889	0.204	33.959249	-80.308378
29154	205707253	2424416	79.424	0.936	33.885269	-80.440796
29160	303689797	3095176	117.255	1.195	33.746888	-81.035516
29161	348710588	457464	134.638	0.177	34.10365	-79.943426
29162	86854884	121855	33.535	0.047	33.885889	-80.014019
29163	76757867	1261612	29.636	0.487	33.429587	-80.439904
29164	261346187	2359618	100.906	0.911	33.662168	-81.416471
29166	84970463	341367	32.807	0.132	33.901807	-81.705732
29168	294618599	4860430	113.753	1.877	33.848449	-80.540767
29169	31034358	937953	11.982	0.362	33.997503	-81.097406
29170	62452889	786539	24.113	0.304	33.939106	-81.144562
29172	65103469	1167396	25.137	0.451	33.912161	-81.076971
29175	19439145	0	7.505	0.	34.443849	-80.598356
29178	379231568	1243587	146.422	0.48	34.49336	-81.606738
29180	789935050	11519432	304.996	4.448	34.366465	-81.093684
29201	29587394	1462518	11.424	0.565	33.982478	-81.028094
29202	24162	0	0.009	0.	33.993558	-81.031002
29203	164011470	2659144	63.325	1.027	34.100612	-81.040698
29204	16715259	21780	6.454	0.008	34.029148	-81.002526
29205	17016133	0	6.57	0.	33.990055	-80.997249
29206	22185788	2005690	8.566	0.774	34.028752	-80.961183
29207	169439358	1962368	65.421	0.758	34.042447	-80.845986
29208	171565	0	0.066	0.	33.998133	-81.028152
29209	134080623	2328231	51.769	0.899	33.926751	-80.950364
29210	41392676	1878096	15.982	0.725	34.046162	-81.10658
29212	58479543	23820599	22.579	9.197	34.076275	-81.19878
29223	66049469	1561451	25.502	0.603	34.092634	-80.919271
29225	41936	0	0.016	0.	33.996177	-81.025028
29229	53238615	230278	20.556	0.089	34.137209	-80.897133
29301	70946453	531606	27.393	0.205	34.934028	-82.010697
29302	128517452	1471880	49.621	0.568	34.884446	-81.8436
29303	80766886	270913	31.184	0.105	34.99496	-81.963863
29306	49286897	711456	19.03	0.275	34.892633	-81.921504
29307	116673686	1294635	45.048	0.5	34.982716	-81.831555
29316	56437810	91911	21.791	0.035	35.043045	-81.975107
29320	1405682	840	0.543	0.	34.958401	-81.993676
29321	100986103	42255	38.991	0.016	34.714655	-81.741066
29322	151458161	1560984	58.478	0.603	35.121094	-82.132432
29323	181701781	3437076	70.155	1.327	35.126341	-81.907463
29324	567782	32402	0.219	0.013	34.983681	-81.826604
29325	400119044	1963823	154.487	0.758	34.468206	-81.845183
29329	595408	28558	0.23	0.011	34.995774	-81.838175
29330	93891292	860448	36.252	0.332	35.052577	-81.80432
29331	5170181	10211	1.996	0.004	34.651769	-81.843399
29332	123530736	7907250	47.695	3.053	34.278677	-81.970378
29333	983171	0	0.38	0.	34.971215	-81.910205
29334	57357551	1497774	22.146	0.578	34.905551	-82.124414
29335	230164253	2177051	88.867	0.841	34.646344	-81.90434
29338	235166	0	0.091	0.	35.135513	-82.001598
29340	422203995	5114127	163.014	1.975	34.972313	-81.585917
29341	242853056	2744167	93.766	1.06	35.11191	-81.713162
29346	550321	0	0.212	0.	34.945078	-81.836373
29349	202055717	7718010	78.014	2.98	35.067335	-82.068095
29351	12315157	16625	4.755	0.006	34.421036	-81.808045
29353	242148584	776140	93.494	0.3	34.830741	-81.648604
29355	177286980	219000	68.451	0.085	34.289571	-81.826418
29356	212337647	1965670	81.984	0.759	35.142074	-82.280831
29360	375304327	1222029	144.906	0.472	34.498687	-82.051064
29364	8162864	1010245	3.152	0.39	34.76248	-81.470669
29365	47503899	1882633	18.341	0.727	34.981062	-82.171924
29368	413663	0	0.16	0.	35.081579	-81.863411
29369	73829265	1013056	28.506	0.391	34.86562	-82.019463
29370	123939200	144941	47.853	0.056	34.373834	-81.963487
29372	109862230	694868	42.418	0.268	34.902124	-81.711842
29373	1725985	173047	0.666	0.067	34.924137	-81.747501
29374	134117719	733523	51.783	0.283	34.784549	-81.853472
29375	367579	0	0.142	0.	34.861296	-82.113803
29376	96572917	1150548	37.287	0.444	34.811382	-81.944219
29377	3391249	62329	1.309	0.024	34.930436	-82.095144
29378	217027	0	0.084	0.	34.966905	-81.968682
29379	661468960	2224665	255.395	0.859	34.682349	-81.608728
29384	122460854	9234356	47.282	3.565	34.340252	-82.090181
29385	49410866	925839	19.078	0.357	34.972731	-82.101433
29388	253405256	1963873	97.84	0.758	34.762969	-82.045689
29401	4016094	4415744	1.551	1.705	32.77718	-79.932
29403	13837807	5472464	5.343	2.113	32.8059	-79.94318
29404	13227458	0	5.107	0.	32.898657	-80.05027
29405	38537229	7135490	14.879	2.755	32.856252	-79.981994
29406	37784923	1028544	14.589	0.397	32.937294	-80.035355
29407	39756215	6649636	15.35	2.567	32.79893	-79.997803
29409	166971	0	0.064	0.	32.796088	-79.960493
29410	27119178	2452931	10.471	0.947	32.931084	-80.001583
29412	101650719	31795948	39.248	12.276	32.711919	-79.952176
29414	90800977	3636712	35.058	1.404	32.839966	-80.089182
29418	34925367	975076	13.485	0.376	32.909514	-80.095232
29420	29048510	414107	11.216	0.16	32.931868	-80.100765
29423	97768	0	0.038	0.	32.978814	-80.071293
29424	47840	0	0.018	0.	32.783637	-79.937365
29426	174323950	1264282	67.307	0.488	32.797192	-80.370638
29429	281912273	59618458	108.847	23.019	32.970653	-79.658228
29431	203899607	26552549	78.726	10.252	33.278777	-79.882079
29432	303280689	508033	117.097	0.196	33.231512	-80.808866
29434	143755913	2150258	55.504	0.83	33.140888	-79.843725
29435	177970766	84151	68.715	0.032	32.972972	-80.466445
29436	208864401	84778149	80.643	32.733	33.315358	-80.18725
29437	241244572	679500	93.145	0.262	33.139994	-80.431756
29438	194567128	47718125	75.123	18.424	32.565933	-80.32173
29439	7531343	2075597	2.908	0.801	32.652591	-79.95248
29440	1354457717	131701629	522.959	50.85	33.38111	-79.32976
29445	151138258	9415494	58.355	3.635	32.997022	-79.966603
29446	439577421	61207854	169.722	23.632	32.638334	-80.5517
29448	125396909	897965	48.416	0.347	33.255537	-80.452774
29449	207590348	26274531	80.151	10.145	32.700386	-80.287009
29450	374119483	5336629	144.448	2.06	33.065935	-79.784197
29451	25927727	16893049	10.011	6.522	32.822611	-79.754581
29452	148827503	15527266	57.463	5.995	32.677951	-80.461468
29453	359396984	2700686	138.764	1.043	33.225592	-79.642781
29455	278153731	28503684	107.396	11.005	32.624719	-80.040585
29456	47242943	99320	18.241	0.038	32.985877	-80.11544
29458	427932084	70828901	165.226	27.347	33.093166	-79.461334
29461	421511377	28617126	162.746	11.049	33.159784	-80.007539
29464	77110902	18419780	29.773	7.112	32.816699	-79.858222
29466	76050536	10343466	29.363	3.994	32.877758	-79.792013
29468	193491021	94819439	74.707	36.61	33.429175	-80.056875
29469	56895194	52241591	21.967	20.171	33.252928	-80.062912
29470	217604354	1335635	84.018	0.516	32.826935	-80.253726
29471	108022412	135242	41.708	0.052	33.192654	-80.670479
29472	480656671	2288302	185.583	0.884	33.054643	-80.325327
29474	290792378	284004	112.276	0.11	32.884258	-80.523838
29475	277756913	362532	107.243	0.14	32.957264	-80.80648
29477	286895508	761752	110.771	0.294	33.163169	-80.56521
29479	241060827	2864818	93.074	1.106	33.380601	-79.890563
29481	231214229	243392	89.272	0.094	33.108529	-80.800481
29482	6665115	14805539	2.573	5.716	32.761117	-79.855724
29483	350308719	411772	135.255	0.159	33.057172	-80.182228
29485	92467656	1222874	35.702	0.472	32.947923	-80.189918
29487	108513478	22600414	41.897	8.726	32.657682	-80.183948
29488	595901854	1509771	230.079	0.583	32.906763	-80.672836
29492	129439400	25177080	49.977	9.721	32.903941	-79.902848
29493	2194191	0	0.847	0.	33.034143	-80.842844
29501	139071319	1249476	53.696	0.482	34.205933	-79.82626
29505	133755549	89479	51.643	0.035	34.130066	-79.688893
29506	328297412	3343678	126.756	1.291	34.221377	-79.650336
29510	787414290	4923208	304.022	1.901	33.454312	-79.613121
29511	159086753	192118	61.424	0.074	33.975634	-79.122163
29512	561324922	7141320	216.729	2.757	34.619033	-79.718041
29516	241729187	2626263	93.332	1.014	34.437391	-79.628216
29518	125964286	0	48.635	0.	33.788608	-79.847975
29519	11120048	0	4.293	0.	34.018637	-79.359821
29520	347131804	6485497	134.028	2.504	34.679486	-79.927292
29525	129006641	219601	49.81	0.085	34.552415	-79.540885
29526	475860984	3584896	183.731	1.384	33.847406	-78.947093
29527	401294057	8319011	154.941	3.212	33.785083	-79.140176
29530	99253862	13437	38.322	0.005	33.996055	-79.740075
29532	268952782	1342297	103.843	0.518	34.280332	-79.869344
29536	336575586	875760	129.953	0.338	34.419502	-79.373048
29540	285911732	3405833	110.391	1.315	34.383832	-79.850462
29541	203540256	108370	78.587	0.042	34.064949	-79.74075
29543	47845504	0	18.473	0.	34.287601	-79.265915
29544	295194097	2364015	113.975	0.913	33.926098	-79.255583
29545	93011809	159797	35.912	0.062	34.16366	-78.966477
29546	377390285	8341488	145.711	3.221	33.883845	-79.349409
29547	103227499	206582	39.856	0.08	34.496287	-79.334829
29550	552313614	9224771	213.249	3.562	34.399975	-80.082806
29554	582424936	3708712	224.876	1.432	33.70405	-79.381598
29555	238323959	3599407	92.017	1.39	33.845583	-79.483856
29556	451480124	476773	174.317	0.184	33.668227	-79.763139
29560	418528780	229733	161.595	0.089	33.827895	-79.742142
29563	98133927	388655	37.89	0.15	34.35334	-79.208671
29564	169393546	901933	65.403	0.348	33.449386	-79.848408
29565	320362293	1374113	123.693	0.531	34.358052	-79.499289
29566	78567914	1514877	30.335	0.585	33.872279	-78.657845
29567	55477039	23608	21.42	0.009	34.560972	-79.432683
29568	238395884	714229	92.045	0.276	33.913616	-78.750292
29569	451377383	743482	174.278	0.287	34.03263	-78.911584
29570	124236992	875225	47.968	0.338	34.667866	-79.562707
29571	498632965	3317573	192.523	1.281	34.135077	-79.425051
29572	21238229	876434	8.2	0.338	33.772568	-78.785663
29574	260121111	690002	100.433	0.266	34.165413	-79.260831
29575	26133360	286496	10.09	0.111	33.629139	-78.970404
29576	94636271	6977903	36.539	2.694	33.56209	-79.061087
29577	60941905	1322648	23.53	0.511	33.698694	-78.902746
29579	112018098	2159048	43.25	0.834	33.754585	-78.916702
29580	180249587	322913	69.595	0.125	33.653101	-79.551975
29581	419487397	2373495	161.965	0.916	34.194863	-79.114239
29582	56780471	4820810	21.923	1.861	33.832049	-78.654824
29583	275750751	1568312	106.468	0.606	33.977851	-79.571077
29584	281981811	869532	108.874	0.336	34.583313	-80.065768
29585	122080122	10419873	47.135	4.023	33.520039	-79.135941
29588	108006686	2313024	41.702	0.893	33.670794	-79.023125
29590	257090130	224126	99.263	0.087	33.56892	-79.848696
29591	187607142	100371	72.436	0.039	33.937999	-79.76229
29592	109396358	150945	42.238	0.058	34.264635	-79.483865
29593	209769488	2417579	80.992	0.933	34.493107	-79.856964
29594	5938085	0	2.293	0.	34.640233	-79.57736
29596	171659786	3583573	66.278	1.384	34.744224	-79.830757
29601	11084456	61428	4.28	0.024	34.847311	-82.402121
29605	66250242	452827	25.579	0.175	34.774425	-82.37661
29607	74577298	876151	28.794	0.338	34.81204	-82.330021
29609	62604474	286517	24.172	0.111	34.912592	-82.38817
29611	59927923	1209318	23.138	0.467	34.830934	-82.458497
29613	1743522	113540	0.673	0.044	34.924255	-82.440488
29614	497344	0	0.192	0.	34.873771	-82.363149
29615	49695866	454999	19.188	0.176	34.856825	-82.296139
29617	60186408	871335	23.238	0.336	34.911021	-82.468095
29620	648470330	4838297	250.376	1.868	34.182407	-82.425607
29621	221799921	4964464	85.637	1.917	34.506942	-82.604736
29624	72725842	220535	28.08	0.085	34.435943	-82.624115
29625	124145104	19195828	47.933	7.412	34.555519	-82.765621
29626	133894090	26049626	51.697	10.058	34.460802	-82.756514
29627	321806673	2580598	124.25	0.996	34.518602	-82.476359
29628	129639072	20953337	50.054	8.09	34.08847	-82.564499
29630	157516822	5590443	60.818	2.158	34.738673	-82.799161
29631	22582343	1578669	8.719	0.61	34.681593	-82.817762
29634	3636260	72832	1.404	0.028	34.6756	-82.835245
29635	179329259	2287348	69.239	0.883	35.077658	-82.626703
29638	153812651	417523	59.387	0.161	34.363867	-82.338204
29639	44597346	198881	17.219	0.077	34.303669	-82.428794
29640	226032939	1283299	87.272	0.495	34.87771	-82.575421
29642	128834967	645329	49.743	0.249	34.776735	-82.563611
29643	69471779	14928106	26.823	5.764	34.516357	-82.996359
29644	212598120	1390146	82.085	0.537	34.668418	-82.190145
29645	276918354	1814719	106.919	0.701	34.587727	-82.127358
29646	292024883	3369564	112.751	1.301	34.136053	-82.14847
29649	140402357	4176456	54.21	1.613	34.238919	-82.145019
29650	46604208	209283	17.994	0.081	34.897991	-82.258012
29651	234982831	5542008	90.727	2.14	35.02383	-82.279564
29653	180049960	3804216	69.518	1.469	34.306003	-82.232469
29654	305231682	2000446	117.851	0.772	34.460541	-82.361888
29655	385618747	29571489	148.888	11.418	34.264095	-82.640492
29657	164691765	853874	63.588	0.33	34.767066	-82.686594
29658	64543542	1226767	24.92	0.474	34.760704	-83.284526
29659	1838219	0	0.71	0.	34.209769	-82.64699
29661	178345052	811049	68.859	0.313	35.150099	-82.524608
29662	14780434	65960	5.707	0.025	34.778208	-82.301835
29664	247960762	1331938	95.738	0.514	34.860888	-83.157553
29665	544298	817	0.21	0.	34.724825	-82.914632
29666	319602814	9273694	123.399	3.581	34.113326	-81.979552
29667	1357540	0	0.524	0.	34.764792	-82.75669
29669	162248526	1745354	62.645	0.674	34.638704	-82.412542
29670	143062919	798310	55.237	0.308	34.643979	-82.723237
29671	331040755	1741548	127.816	0.672	34.934776	-82.728691
29672	100485560	35412626	38.798	13.673	34.751948	-82.934164
29673	181222764	1879891	69.971	0.726	34.715864	-82.45552
29676	189066681	35172759	72.999	13.58	34.953666	-82.984956
29678	204700082	19528673	79.035	7.54	34.63447	-82.937301
29680	80413653	952443	31.048	0.368	34.685122	-82.288811
29681	107120047	661031	41.359	0.255	34.767679	-82.225003
29682	69036127	12127786	26.655	4.683	34.836191	-82.853397
29683	202830	0	0.078	0.	35.029999	-82.494173
29684	145502940	11295967	56.179	4.361	34.379432	-82.718704
29685	223368405	16865026	86.243	6.512	34.991238	-82.842298
29686	79234437	1023001	30.593	0.395	34.958205	-83.053088
29687	121623696	2431738	46.959	0.939	34.986636	-82.327451
29689	92175106	31765134	35.589	12.265	34.534253	-82.868342
29690	274218638	4242093	105.876	1.638	35.059806	-82.417198
29691	177589263	914308	68.568	0.353	34.783465	-83.083658
29692	125170059	1774589	48.328	0.685	34.411805	-82.219468
29693	431241226	13453730	166.503	5.195	34.641751	-83.154596
29696	60283380	3248645	23.276	1.254	34.774818	-83.005442
29697	99607859	1172746	38.459	0.453	34.625593	-82.548639
29702	256612761	2765386	99.079	1.068	35.116068	-81.473073
29704	70004010	2017259	27.029	0.779	34.83212	-80.909792
29706	705104434	4154436	272.242	1.604	34.715558	-81.23453
29707	82270349	290454	31.765	0.112	34.97683	-80.858182
29708	49618054	3011981	19.158	1.163	35.048227	-80.986659
29709	252886027	1099928	97.64	0.425	34.720167	-80.098457
29710	294446221	11395844	113.686	4.4	35.106284	-81.221471
29712	72213357	94159	27.882	0.036	34.797966	-80.975531
29714	84707457	3230107	32.706	1.247	34.712239	-80.915313
29715	87680801	2403810	33.854	0.928	35.011342	-80.927133
29717	99179099	1090388	38.293	0.421	34.95073	-81.448855
29718	303617882	1515800	117.228	0.585	34.624163	-80.331295
29720	734478223	10685697	283.584	4.126	34.740563	-80.732729
29724	642772	0	0.248	0.	34.773948	-81.011121
29726	104318843	397859	40.278	0.154	34.860853	-81.236148
29727	127399605	407913	49.189	0.157	34.719265	-80.264601
29728	250923889	862651	96.882	0.333	34.764953	-80.400558
29729	173845670	242317	67.122	0.094	34.689134	-81.00676
29730	311009510	3313448	120.081	1.279	34.889897	-81.017852
29732	138102412	4381827	53.322	1.692	34.970716	-81.081364
29733	305914	0	0.118	0.	34.939585	-81.031961
29741	96127097	423627	37.115	0.164	34.725288	-80.195526
29742	210637123	866580	81.327	0.335	34.869981	-81.392261
29743	80835971	140451	31.211	0.054	35.012138	-81.390395
29745	349807266	11197921	135.061	4.324	34.990875	-81.214056
29801	226805259	994864	87.57	0.384	33.588993	-81.697037
29803	493126890	1907546	190.397	0.737	33.490342	-81.762819
29805	255965680	1794958	98.829	0.693	33.647579	-81.604076
