id,program_id,contact_id,webvisible
6921,5809,5900,1
6924,4512,5246,1
6927,2569,5901,1
6928,5589,5902,1
6933,5812,5904,1
6934,3598,5905,1
6935,2566,5906,1
6936,2566,5907,1
6937,371,5908,0
6941,4456,5910,1
6942,371,5911,1
6946,5814,5912,1
6947,3533,5913,1
6950,5815,5914,1
6951,2019,5915,1
6952,1295,5916,1
6953,3867,5917,1
6954,3866,5917,1
6955,4495,5918,1
6957,2519,526,1
6958,2520,526,1
6959,2565,5920,1
6960,728,5920,1
6961,3078,5921,1
6967,3079,5922,1
6969,2370,5923,1
6971,2373,5924,1
6972,231,5925,1
6974,5817,5926,1
6975,5818,5927,1
6984,5819,5928,1
6990,5820,5929,1
6992,5821,5930,1
6994,5822,5931,1
6997,5822,5932,1
7006,5823,5933,1
7008,5824,5904,1
7009,5825,4675,1
7010,5826,5632,1
7011,5826,5902,1
7012,5354,5934,1
7013,5740,5935,1
7014,4767,4810,1
7015,5442,4740,0
7016,5511,5936,1
7017,5514,5936,1
7018,5512,5936,1
7019,5513,5936,1
7020,5827,2520,1
7023,4797,5937,1
7024,2388,5938,1
7025,5828,5939,1
7026,4834,5940,1
7029,4829,5365,1
7031,5829,5365,1
7032,5491,5941,1
7034,679,5942,1
7035,5830,5943,1
7044,5493,5944,1
7045,5493,5945,1
7047,1823,5946,1
7048,5831,5947,1
7050,5832,5948,1
7054,5833,5950,1
7080,5834,5951,1
7081,5834,5952,1
7082,4453,5953,1
7085,5835,5954,1
7088,4571,5955,1
7089,4571,5956,1
7090,4569,5957,1
7092,5837,5290,0
7093,5837,5959,1
7103,5838,5962,0
7106,2961,5963,1
7110,5839,5289,1
7111,4567,5965,1
7112,5840,5967,1
7113,5840,5968,1
7114,3051,976,1
7115,5128,5969,0
7116,39,5970,1
7130,5841,5971,0
7131,4312,5972,0
7134,5843,5973,1
7135,5418,5406,1
7136,5844,5975,1
7141,5845,5976,1
7144,5846,3527,1
7145,5847,5977,1
7147,5848,5978,1
7151,5849,5979,1
7152,5850,5980,1
7153,1499,5981,1
7154,5800,5967,1
7155,5800,5982,1
7156,5841,5983,1
7157,3528,5984,1
7158,1865,5560,0
7159,2297,1898,1
7160,2640,1898,1
7161,3606,1898,1
7163,2639,5985,0
7164,2475,5986,1
7165,2792,5987,1
7166,5851,5988,1
7170,5853,5990,1
7171,364,5079,1
7173,5854,1905,1
7174,3232,3405,1
7177,1647,5991,1
7178,5836,5992,1
7180,5559,5992,1
7181,5308,5993,1
7182,4082,5994,0
7189,1894,791,1
7191,3615,5996,1
7193,1795,5995,1
7194,1795,5997,1
7195,5742,5998,1
7196,3833,5999,1
7197,5794,6000,0
7205,2643,6001,1
7208,5548,6005,1
7209,2590,6006,1
7210,2073,6007,0
7213,2072,6008,0
7214,1241,6009,0
7215,1241,2255,1
7216,1242,6010,0
7218,3261,3450,1
7219,1463,4876,1
7220,3395,6011,1
7221,5858,3479,1
7224,1630,6012,1
7225,4222,6013,1
7226,5810,2025,1
7227,5156,6014,1
7229,2467,791,1
7231,5859,5875,1
7234,3256,6015,1
7235,3260,6016,1
7236,2948,5994,1
7238,380,6017,1
7239,2351,6018,1
7240,3880,6019,1
7241,3357,6020,1
7242,1611,6021,1
7243,1615,6022,1
7244,5558,6023,1
7247,1943,6024,1
7248,4809,6025,1
7249,1625,6025,1
7250,2253,6026,1
7251,2253,6027,1
7252,5187,6028,1
7253,423,6023,1
7254,412,6029,1
7260,5860,6030,1
7261,5349,6031,1
7262,5861,6032,1
7263,2095,6033,1
7264,3359,6034,1
7266,159,6035,1
7267,5099,6036,1
7268,5617,6037,1
7269,2567,1692,1
7270,779,6038,1
7271,5862,6039,0
7272,2035,6040,1
7273,2594,6041,0
7274,2594,6042,0
7275,2594,1738,1
7276,5864,6043,1
7277,5865,6044,1
7278,5866,6045,1
7279,5581,6046,1
7280,2489,6047,1
7281,5867,6048,1
7282,3787,6049,0
7284,1666,6050,0
7285,2490,6051,1
7286,5862,6052,1
7287,276,6053,1
7288,3157,6054,0
7290,5523,6055,1
7291,5869,6056,1
7292,3535,6057,1
7293,3897,6058,1
7294,2354,6059,0
7296,3101,6058,0
7297,5874,6059,0
7298,3535,6060,1
7299,5875,6061,1
7300,5874,6062,1
7301,3962,6063,1
7302,354,6064,1
7303,1246,6064,1
7304,2660,6064,1
7305,2972,6065,1
7306,5092,6066,1
7307,2973,6067,1
7308,5872,6068,1
7309,4979,6069,1
7312,248,4132,0
7313,2699,6071,1
7314,269,2532,1
7315,269,6072,1
7316,244,6073,1
7319,5877,6074,1
7320,5877,6075,0
7321,146,6076,1
7322,5878,6077,1
7323,552,6078,1
7324,4704,6079,1
7325,4251,5204,1
7326,5880,4048,1
7327,5880,6080,1
7328,5878,6081,0
7329,5326,6082,1
7331,5881,6083,1
7346,5883,1705,1
7347,5883,1495,1
7348,5884,6084,1
7349,5885,6085,1
7357,5886,6086,1
7366,5654,791,1
7376,5887,6087,1
7377,3077,6088,1
7387,5889,6091,1
7388,5888,6089,1
7389,5888,6090,1
7390,5890,6092,1
7391,5891,6093,0
7392,5892,6094,1
7393,5893,6095,1
7394,5894,6096,1
7395,5895,6097,1
7396,5897,6098,1
7397,4927,6099,1
7398,5897,6100,1
7399,5898,6101,1
7400,5900,6102,0
7401,5902,6103,1
7402,5903,6104,1
7403,5903,6105,1
7404,5904,6106,1
7405,5906,6107,1
7406,5907,6108,1
7407,5908,6109,1
7408,5908,6110,1
7409,5909,5406,1
7411,5910,6111,1
7412,5910,6112,1
7413,552,791,1
7414,5911,6113,1
7415,5911,6114,1
7416,5912,6115,1
7417,5912,6116,1
7418,5913,6117,1
7419,5914,6118,1
7420,5914,6119,1
7421,5915,6120,1
7422,5916,6121,1
7423,805,6122,1
7424,5917,6123,1
7425,5918,6124,1
7426,5919,6125,1
7427,2933,6126,1
7428,5921,6127,1
7429,5007,6128,0
7430,5007,6129,0
7431,5922,6130,1
7432,1658,6131,0
7433,1655,6132,0
7434,5923,6133,1
7435,5006,6134,0
7436,5924,6135,1
7437,5925,6136,1
7438,5926,6137,1
7439,5927,6138,1
7447,5928,6139,1
7448,5929,6140,1
7449,5930,6141,1
7450,5930,6142,1
7451,5931,6143,1
7452,1898,6144,0
7453,5932,6145,1
7454,5932,6146,1
7455,5933,6147,1
7457,5920,6148,1
7459,5934,6149,1
7460,5935,6150,1
7461,3871,6151,1
7462,2607,6152,1
7463,5651,6153,1
7464,4062,4102,1
7465,5936,6154,1
7466,5936,6155,1
7467,5937,6156,1
7469,5938,6157,1
7472,5939,5757,1
7473,5939,6153,1
7475,5942,6158,1
7485,5943,6159,1
7486,5944,6160,1
7489,2457,6161,0
7494,5946,6163,1
7504,5945,6162,1
7506,5945,6164,0
7517,5947,6165,1
7518,27,6166,1
7519,4537,5344,1
7520,5811,6167,1
7884,21860,5789,1
7885,21860,5090,1
7887,5361,7668,1
7889,5362,7668,1
7897,21862,7670,1
7898,21861,7671,1
7900,21864,7672,1
7905,21865,7673,1
7908,21866,5200,1
7909,918,7674,1
7910,3541,7675,1
7911,4584,7676,1
7912,4582,7677,1
7913,4257,7678,1
7926,21867,7679,1
7931,21868,7679,1
7932,2017,4393,1
7933,3360,7680,1
7934,4496,5918,1
7936,604,7681,1
7943,3385,791,0
8446,5698,7934,1
8447,576,7934,1
8498,22036,7941,1
8535,1877,7942,1
8537,4252,7943,1
8539,22037,7944,1
8540,268,2532,1
8542,5628,7946,1
8543,22039,7947,1
8544,4593,7948,1
8545,4593,7949,1
8546,3838,7950,1
8549,22040,7952,1
8550,5819,7953,1
8552,22041,5992,1
8554,5704,7954,1
8556,22043,7955,1
8559,22044,7956,1
8560,22045,7957,1
8561,5330,7958,1
8562,3529,7958,1
8563,83,7958,1
8564,248,7958,1
8566,22046,4393,1
8567,5727,7959,1
8571,5726,7960,1
8572,5672,7961,1
8573,3161,7962,1
8575,22048,7963,1
8576,2948,7964,0
8577,4082,7964,1
8578,1276,7965,1
8579,4220,7966,1
8580,2354,7967,1
8581,3351,3576,1
8582,3796,7968,1
8583,22049,7969,1
8584,22050,7970,1
8587,22052,4580,0
8589,22053,4580,1
8590,22054,4580,1
8591,22055,7973,1
8592,5118,7974,1
8593,5117,7974,1
8594,22058,5061,1
8595,22058,7974,1
8596,22058,5064,1
8597,22059,7975,1
8598,4710,7976,1
8599,4710,7977,1
8600,4710,7978,1
8602,22061,7979,1
8603,22062,2246,1
8604,22063,7980,1
8605,43,3090,1
8606,363,7981,1
8607,1081,7982,1
8608,3386,7983,1
8609,5545,7984,1
8611,22064,7985,1
8612,22066,1990,1
8613,22067,2386,1
8614,3654,7986,1
8615,22068,2157,1
8616,22070,2133,1
8618,22072,7987,1
8619,22074,7988,1
8621,22075,7989,1
8622,22076,7990,1
8623,22077,7991,1
8625,22078,7992,1
8627,22079,7993,1
8628,5238,7994,1
8629,22080,5365,1
8630,3881,7995,1
8631,22081,4710,1
8632,3308,7996,1
8634,4815,7997,1
8635,22083,7998,1
8636,22085,7999,1
8637,2284,8000,1
8639,22086,2383,1
8640,22087,2176,1
8641,2250,8001,1
8642,2250,8002,1
8643,2449,8003,1
8644,22088,8004,1
8646,22089,5251,1
8647,22090,5251,1
8648,22091,8005,1
8649,22092,8006,1
8650,22093,8008,1
8651,22094,8009,1
8652,22096,8010,1
8653,22099,8011,1
8654,1788,3677,1
8655,22095,8012,1
8656,3590,8013,1
8657,22101,8014,1
8658,4528,8015,1
8659,4528,8016,1
8660,4525,8017,1
8661,4525,8018,1
8662,1346,8019,1
8663,3724,8020,1
8664,22102,8021,1
8665,22103,8022,1
8666,4713,8023,1
8667,3157,8025,1
8668,22104,8026,1
8669,1441,8027,1
8670,22105,8028,1
8671,2961,8029,1
8672,2961,8030,1
8673,2222,8031,1
8674,2222,8032,1
8675,2222,8033,1
8676,2867,8034,1
8682,22108,8035,1
8683,22109,8036,1
8684,1185,8037,1
8685,1704,8038,1
8686,22052,8039,1
8687,22110,8040,1
8688,5900,8041,1
8690,22111,8042,1
8691,4916,8043,1
8692,5313,8044,1
8693,22098,8046,1
8694,22097,8047,1
8695,22115,8048,1
8697,3101,8049,1
8698,22118,5209,1
8699,22119,8050,1
8700,2223,8051,1
8702,22121,1977,1
8703,22122,1977,1
8704,22123,1977,1
8705,22124,1977,1
8706,22125,1977,1
8707,22126,1977,1
8708,22127,1977,1
8709,22128,1977,1
8710,22130,8052,1
8711,4813,2715,1
8712,22131,2715,1
8713,2180,8053,1
8714,2180,8054,1
8715,2180,2332,0
8716,3580,8055,1
8717,2073,8056,1
8718,2072,8057,1
8719,4227,8058,1
8720,22132,8059,1
8721,3531,8060,1
8722,22138,3230,1
8724,22139,8061,1
8725,5838,8062,1
8726,5630,8063,1
8727,5765,8064,1
8728,22140,8065,1
8729,3734,8066,1
8730,22166,8067,1
